json_file,section,title,collaborator_name,filled_id_lattes,tipo_resolucao
Luiz Henrique Capparelli Mattoso.json,trabalhos_completos[304],Estudos por ressonância magnética nuclear em eletrólitos poliméricos sólidos.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,trabalhos_completos[305],Electrical conductiviy behaviour as a function of temperature on highly oriented polyacetylene.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,trabalhos_completos[306],Plastificação preferencial de borracha termoplástica.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[1],Biodegradable Mats for the Design of Bifunctional Biosensors for Glucose Detection in Urine,"FARINAS, CRISTIANE S.",9933650905615452,coautor_reconhecido
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[1],Biodegradable Mats for the Design of Bifunctional Biosensors for Glucose Detection in Urine,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[2],Photocatalytic properties of poly(lactic acid)/TiO2 nanocomposite fibers,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[3],"Nanocomposite based on the intercalation of clays in urea-formaldehyde matrixes, applied as high strength fertilizers","MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[4],Urea Controlled Dessorption by nanostructured hydrogels modified with calcic montmorillonite,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[5],Influência do polissacarídeo metilcelulose no processo de adsorção do pesticida paraquat utilizando hidrogéis biodegradáveis.,"MOURA, Márcia Regina de",2870655742911951,coautor_reconhecido
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[5],Influência do polissacarídeo metilcelulose no processo de adsorção do pesticida paraquat utilizando hidrogéis biodegradáveis.,"Mattoso, L.H.C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[6],Efeito de contra-íon na cinética de intumescimento de hidrogéis biodegradáveis.,"Mattoso, L.H.C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[7],Nanofibras de celulose a partir de fibras de curauá.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[8],Electrospun nanocomposite fibers made from poly(vinyl alcohol) and cellulose nanofibrils.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[9],Nanofibras de algodão extraídas sob diferentes condições ácidas.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[10],Compósito de borracha natural proveniente da guayule reforçado com microfibras de celulose.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[11],Estudo preliminar na incorporação de fertilizante tipo NPK em nanopartículas de quitosana.,"MOURA, Márcia Regina de",2870655742911951,coautor_reconhecido
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[11],Estudo preliminar na incorporação de fertilizante tipo NPK em nanopartículas de quitosana.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[12],Resultados iniciais das propriedades tecnológicas da borracha natural crua dos novos clones de seringueira da série IAC 400.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[13],Borracha natural brasileira: caracterização térmica de clones IAC da série 400 da cidade de Mococa.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[14],Oxidative chemical synthesis of polymeric nano/micro structures from monomeric anilines [PM12].,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[15],Nanostructured polyaniline for cardiac tissues engineering [PTh65].,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[16],Sensors composed of conducting polymers for the detection of cyanotoxins [PTh55].,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[17],Detecção de complexos formados por substâncias húmicas aquáticas e CU em águas através de sensores poliméricos.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[18],Atomic force microscopy (AFM) of curde self assembled films,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[19],Caracterização eletroquímica e de compósitos de borracha natural modificado com compósito condutivo,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[20],Sistema Sensor de seletividade Global para avaliação de corpos d´agua usando polímeros condutores nanoestruturados,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[21],Processing and morphology of biodegradable starch/zein blends,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[22],Study of amazon anthropogenic humic acid by atomic force microscopy (AFM).,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[23],Using force spectroscopy in the characterization of taste sensors from nanostructured films.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[24],Investigação da interação entre o pesticida parathion metílico e polímeros condutores no desenvolvimento de materiais de sensores.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[25],Desenvolvimento de novos materiais para detecção de compostos contaminantes em águas.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[26],Aplicação da técnica de AFM na caracterização de sensores poliméricos.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[27],Síntese e caracterização de polímeros condutores para aplicação em sensores.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[28],"Língua Eletrônica para identificação de paladares doce, salgado, azedo e amargo.","MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[29],Desenvolvimento de sensor gustativo para avaliação da qualidade de leites.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[30],Ultra-thin film of polyaniline-based sensor obtained by using line patterning technique with metal.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[31],Explointing the versatility of taste sensors based on impedance spectroscopy.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[32],Fabrication of ultrathin films of conducting polymers by the self-assembly technique.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[33],Langmuir-blodgett films of polymers and possible applications.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_expandidos[34],Studies on the interaction between humic substances and conducting polymers.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[1],EVALUATION OF ARABICA (Coffea arabica L.) AND CONILON (Coffea canephora P.) COFFEE BEVERAGES USING AN ELETRONIC TONGUE (ET),"Mattoso, L. H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[2],Influência da CMC no grau de intumescimento de hidrogéis constituídos por PAAm e ácido PMAA,"Mattoso, L.H.C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[3],Melhoria nas propriedades mecânicas de filmes comestíveis de polpa de goiaba com a adição de nanopartículas de quitosana,"MOURA, Márcia Regina de",2870655742911951,coautor_reconhecido
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[3],Melhoria nas propriedades mecânicas de filmes comestíveis de polpa de goiaba com a adição de nanopartículas de quitosana,"Mattoso, L.H.C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[4],Nanofibras de celulose obtidas a partir de fibras de sisal branqueadas com solução alcalina de peróxido de hidrogênio,"Mattoso, L.H.C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[5],Nanofibras poliméricas aplicadas a sensores de peróxido de hidrogênio,"Mattoso, L.H.C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[6],Otimização da morfologia de nanofibras poliméricas produzidas por fiação por sopro em solução,"Mattoso, L.H.C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[7],Estudos Preliminares de Adsorção de Nutriente em Hidrogéis Biodegradáveis de Poliacrilamida e Metilcelulose,"Mattoso, L.H.C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[8],Desenvolvimento de filmes nanoestruturados para aplicação em sensores.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[9],Mango puree edible films reinforced with cellulose nanofibers.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[10],Self-assembled ultrathin films of cellulose nanofibrils and poly(o-ethoxyaniline).,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[11],Development of nanocomposites of polypropylene and polyethylene with chitosan.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[12],Characterization of VO2 structures performed by electrodeposition.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[13],"Improved barrier, mechanical and thermal properties of hydrophilic edible films by incorporation of nanoparticles and nanofibers.","MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[14],Nanocomposites based on natural rubber and cellulose nanocrystals from coconut fibers.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[15],In situ synthesis of conducting polymer blends by a novel double interfacial polymerization method.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[16],Influence of polyelectrolyte on the electrochemical response of single-walled carbon nanotubes-modified electrodes for biosensing.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[17],Cellulose nanocrystals from coconut fiber: preparation and characterization.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[18],Hydrogels as carriers for the controlled release of paraquat.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[19],Obtaining nanofibers from sugacarne bagasse to reinforce nanocomposites biodegradable matrice.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[20],Immobilization of single walled carbon nanotubes on conducting polymers-modified electrodes.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[21],Variation of molar mass of natural rubber from new IAC clones.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[22],Cotton fibers and cellulose cotton whiskers: thermal stability.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[23],Mechanical and morphological properties of polyacrylamide and methycellulose hydrogels.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[24],Thermal Behaviour of Natural Rubber from new Clones ( IAC 300 Series ),"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[25],Non-Isothermal Decomposition Kinetics of Polyaniline and Its Derivatives,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[26],Study of Thermal Stability and Thermal Degradation Kinetics of White and Colored Cotton Fibers by Thermogravimetric Analysis,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[27],Synthesis and Thermal analysis of chitosan nanoparticles,"MOURA, Márcia Regina de",2870655742911951,coautor_reconhecido
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[27],Synthesis and Thermal analysis of chitosan nanoparticles,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[28],Polyaniline Modified Nanocellulose as reinforcement of a shape memory polyrethane,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[29],Biodegradable Composites Based on Starch/EVA blends and Coir,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[30],Influence of Particle Size on the Thermal and Water vapor Barrier properties of HPMC Films Containing Chitosan Nanoparticles,"MOURA, Márcia Regina de",2870655742911951,coautor_reconhecido
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[30],Influence of Particle Size on the Thermal and Water vapor Barrier properties of HPMC Films Containing Chitosan Nanoparticles,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[31],Barrier and Machanical Properties of Hydroxypropyl Methylcellulose edible films containing chitosan nanoparticles,"MOURA, Márcia Regina de",2870655742911951,coautor_reconhecido
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[31],Barrier and Machanical Properties of Hydroxypropyl Methylcellulose edible films containing chitosan nanoparticles,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[32],Influence of Chitosan Submicronparticles ansd Pectin on Machanical and Barrier Properties of Mango Puree Edible Films,"MOURA, Márcia Regina de",2870655742911951,coautor_reconhecido
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[32],Influence of Chitosan Submicronparticles ansd Pectin on Machanical and Barrier Properties of Mango Puree Edible Films,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[33],Characterization of nanocomposites of polyurethane based on castor oil and cellulose nanofibers,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[34],An artificial taste sensor based on blends of polyurethane\poma [PTh50],"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[35],Effect of acrylamide oncentration on adsorption of paraquat pesticide onto PAAm-MC,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[36],Measurement of cyanotoxin concentration based on nanostructured sensors,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[37],Characterization of polycaprolactone (PCL) after treatment into ruminant digestive system,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[38],Cellulose nanofibers from corn husks: extraction and characterization,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[39],Sensors composed of conducting polymers for the detection of cyanotoxins [PTh55],"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[40],Mechanical properties of corn gluten meal\ polyvinyl alcohol blends plasticized and colored cotton fibers by thermogravimetric,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[41],Influence of the supporting electrolyte concentration on the formation of nanowires of poly (3-methylthiopphene) synthesized by an electrochemical template-free method [PTu15],"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[42],Preparation of poly (vinyl alcohol)/ titanium dioxide nanocomposite produced by electrospinning,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[43],Morphologic study of poly (vinyl alcohol) nanocomposites containing silver particles via electrospinning,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[44],Kinetics of adsorption of water soluble polyalinine nanofibers in nanostructured thin films,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[45],Nanostructured polyaniline for cardiac tissues enginerring [PTh65],"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[46],Influence of the coagulation type on the properties of RRIM 600 clone rubber,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[47],A nanocarrier charge model for the trasnport in poly (o-alkoxyanilines) [PTu19],"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[48],Estimation of molecular weight and polydispersity in conducting polymers using single-molecule force spectroscopy,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[49],Investigation of interface structure and phase morphology in conductive elastomeric films of polyaniline-CSA / triblock copolymers blends by solid-state NMR spindiffusion and small-angle X-ray scattering [PTh14],"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[50],Characterization of natural rubber from new brazilian clones to use in nanocomposites,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[51],A nanotecnologia no agronegocio brasileiro,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[52],Dynamic-mechanical analysis of natural rubber from new clones (IAC 300 series),"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[53],Characterization of thermal and water vapor barrier properties in HPMC edible films content chitosan nanoparticles,"MOURA, Márcia Regina de",2870655742911951,coautor_reconhecido
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[53],Characterization of thermal and water vapor barrier properties in HPMC edible films content chitosan nanoparticles,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[54],Determination of the level of defective beans in coffee samples by using array of nanostructured sensors,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[55],Photo and biodegradation of biodegradable polymers blends and polypropylene,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[56],Studies about an ET using PANI/phthalocyanine and PHMB/phthalocyanine sensors for GQ of ciffee,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[57],INfluence of processing parameters on the morphology of polyaniline/ poly (lactic acid) electrospun fibers described by statistical modeling,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[58],Electrospun conducting nanofibers of polyaliniline/poly (lactic acid),"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[59],Composite of immature coir fibers and starch/evoh/glycerol blends,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[60],Evaluation of a biosensor for phenolic compounds based on a nanostructured conducting polymer [PTu61],"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[61],Naturally colored cotton cellulose nanofibers: preparation and characterization,"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[62],Oxidative chemical synthesis of polymeric nano/micro structures from monomeric anilines [PM12],"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[63],Effect of thickness in nanofibers and nanoparticle of polyaniline synthesized by different electrochemical techniques [PM64],"Mattoso, Luiz H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[64],Preparation of chitosan with controlled nanoparticles sizes,"MOURA, Márcia Regina de",2870655742911951,coautor_reconhecido
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[64],Preparation of chitosan with controlled nanoparticles sizes,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[65],Using nanotechnology to develop natural polymer composites,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[66],"Língua eletrônica para café usando sensores de PHMB/PEDOT-PSS, PHMB/Ftalocianina e microeletrodo sem filme","MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[67],Effect of processing on the properties of poly(methyl methacrylate)/silica nanocomposites,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[68],Estudo preliminar da mastigação e da coagulação nas propriedades tecnológicas da borracha natural crua de clones da série IAC,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[69],New sensor for identification of toxins and dissolved organic matter from cyanobacteria,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[70],"Caracterização do compósito de poliuretano derivado do óleo de mamona (PUR) com sílica obtida da planta ""cavalinha""","MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[71],Avaliação inicial das propriedades tecnológicas da borracha natural de novos clones da série IAC 300,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[72],Avaliação da qualidade da borracha natural beneficiada brasileira,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[73],Hidrogéis de poliacrilamida e metilcelulose,"MOURA, Márcia Regina de",2870655742911951,coautor_reconhecido
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[73],Hidrogéis de poliacrilamida e metilcelulose,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[74],Blendas de polianilina com borracha natural obtida por polimerização via emulsão,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[75],Estudo preliminar do efeito do tempo de maturação nas propriedades da borracha do clone RRIM600,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[76],Efeito do teor de fibras de sisal nas propriedades mecânicas e de absorção de água para a matriz de amido/glúten/glicerol,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[77],Aplicação biomédica a partir do estudo de compósitos elastoméricos condutores de eletricidade,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[78],Caracterização de compósitos de poliolefinas recicladas com fibras de açaí,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[79],Análise térmica das blendas de PUR/POMA,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[80],Estudo do efeito do método de coagulação nas propriedades tecnológicas da borracha natural crua de clones da série IAC 400,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[81],Machanical Properties on Films from Hydroxy Propyl Methyl Cellulose and Chitosan Nanoparticles,"MOURA, Márcia Regina de",2870655742911951,coautor_reconhecido
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[81],Machanical Properties on Films from Hydroxy Propyl Methyl Cellulose and Chitosan Nanoparticles,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[82],A preliminary study of the natural rubber/açaí fiber composites,"Mattoso, L. H. C.",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[83],Propriedades térmicas e elétricas de compósitos a base de negro de fumo modificado com polímeros condutores.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[84],Comportamento térmico de compósitos biodegradáveis reforçados com fibras de coco verde.,"MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
Luiz Henrique Capparelli Mattoso.json,resumos_publicados[85],"Disposable sensor with line Patterning tecnique of graphite and polyaniline (PANI),used to detected water vapor.","MATTOSO, Luiz Henrique Capparelli",5839043594908917,proprio_pesquisador
